User_ID,Transaction_ID,Timestamp,Location,Transaction_Amount,Category,Device_Type,Status
1083,T100771,2023-02-05 22:05:00,Hyderabad,1756.29,Clothing,Mobile,Success
1076,T100772,2023-02-01 12:13:00,Bangalore,2316.08,Travel,Mobile,Success
1091,T100773,2023-02-21 18:23:00,Delhi,1954.18,Electronics,Tablet,Success
1028,T100774,2023-02-23 20:38:00,Bangalore,2531.05,Utilities,Mobile,Success
1012,T100775,2023-01-01 23:33:00,Bangalore,1954.09,Clothing,Tablet,Success
1045,T100776,2023-01-18 08:31:00,Hyderabad,1605.65,Electronics,Desktop,Success
1034,T100777,2023-01-26 22:28:00,Hyderabad,2686.7,Food,Tablet,Success
1005,T100778,2023-02-03 11:08:00,Bangalore,2158.9,Travel,Desktop,Success
1081,T100779,2023-01-09 16:18:00,Mumbai,1668.24,Electronics,Tablet,Success
1068,T100780,2023-01-18 19:07:00,Hyderabad,1750.64,Clothing,Desktop,Failed
1046,T100781,2023-01-03 19:49:00,Chennai,1665.04,Electronics,Desktop,Failed
1024,T100782,2023-02-16 22:44:00,Chennai,1499.13,Food,Mobile,Success
1065,T100783,2023-01-10 02:17:00,Delhi,1761.24,Utilities,Tablet,Success
1009,T100784,2023-01-17 04:13:00,Bangalore,2186.51,Travel,Mobile,Success
1055,T100785,2023-02-18 01:55:00,Mumbai,2032.03,Clothing,Mobile,Success
1029,T100786,2023-01-14 21:11:00,Delhi,1780.89,Travel,Tablet,Success
1004,T100787,2023-01-09 01:55:00,Bangalore,2747.75,Travel,Mobile,Success
1032,T100788,2023-01-08 14:06:00,Hyderabad,994.68,Travel,Mobile,Success
1064,T100789,2023-02-23 02:55:00,Chennai,2153.07,Electronics,Mobile,Success
1017,T100790,2023-03-07 14:22:00,Mumbai,1928.62,Electronics,Tablet,Success
1095,T100791,2023-02-08 13:59:00,Chennai,1514.91,Utilities,Mobile,Success
1048,T100792,2023-02-02 08:48:00,Hyderabad,2182.23,Food,Mobile,Success
1010,T100793,2023-02-21 05:12:00,Bangalore,1890.13,Clothing,Mobile,Success
1084,T100794,2023-02-03 00:09:00,Hyderabad,2623.54,Electronics,Tablet,Success
1025,T100795,2023-01-05 22:13:00,Hyderabad,2434.03,Travel,Desktop,Failed
1062,T100796,2023-01-10 00:28:00,Chennai,2953.07,Food,Desktop,Success
1088,T100797,2023-01-30 11:07:00,Mumbai,1758.34,Clothing,Desktop,Failed
1085,T100798,2023-01-30 02:46:00,Hyderabad,2698.28,Clothing,Desktop,Success
1058,T100799,2023-02-06 13:43:00,Chennai,1417.07,Clothing,Mobile,Success
1026,T100800,2023-03-06 23:19:00,Mumbai,1944.68,Clothing,Tablet,Success
1048,T100801,2023-01-21 18:23:00,Bangalore,1767.38,Utilities,Mobile,Success
1076,T100802,2023-03-02 12:36:00,Bangalore,2301.22,Clothing,Tablet,Success
1032,T100803,2023-02-27 15:22:00,Delhi,2289.14,Food,Mobile,Success
1097,T100804,2023-02-18 22:37:00,Chennai,1549.69,Electronics,Desktop,Success
1098,T100805,2023-01-31 10:54:00,Mumbai,2329.1,Food,Desktop,Success
1000,T100806,2023-02-16 21:45:00,Hyderabad,1809.76,Travel,Tablet,Success
1020,T100807,2023-02-14 18:37:00,Bangalore,1591.6,Utilities,Mobile,Success
1054,T100808,2023-01-25 10:02:00,Mumbai,1994.11,Utilities,Desktop,Success
1005,T100809,2023-01-07 13:54:00,Chennai,1261.58,Travel,Tablet,Success
1091,T100810,2023-02-03 18:58:00,Delhi,2465.65,Food,Mobile,Success
1080,T100811,2023-01-17 07:19:00,Bangalore,1972.19,Food,Tablet,Success
1068,T100812,2023-02-12 10:57:00,Mumbai,1983.13,Travel,Mobile,Success
1094,T100813,2023-01-01 05:56:00,Mumbai,1956.42,Clothing,Mobile,Success
1004,T100814,2023-02-17 01:55:00,Mumbai,2823.43,Clothing,Mobile,Success
1002,T100815,2023-02-28 02:59:00,Chennai,2759.44,Electronics,Tablet,Success
1052,T100816,2023-01-16 01:00:00,Chennai,2675.38,Food,Tablet,Success
1022,T100817,2023-02-12 19:52:00,Chennai,1957.48,Food,Mobile,Success
1052,T100818,2023-03-04 00:04:00,Hyderabad,1442.19,Travel,Desktop,Success
1036,T100819,2023-01-03 17:47:00,Mumbai,1992.01,Travel,Mobile,Success
1073,T100820,2023-02-12 03:27:00,Bangalore,2157.2,Clothing,Tablet,Success
1073,T100821,2023-03-07 09:43:00,Chennai,2406.31,Food,Mobile,Success
1082,T100822,2023-01-24 21:09:00,Chennai,2155.59,Food,Tablet,Success
1016,T100823,2023-01-31 21:00:00,Mumbai,1486.75,Utilities,Mobile,Success
1084,T100824,2023-02-05 01:10:00,Chennai,1732.29,Electronics,Mobile,Success
1077,T100825,2023-02-07 09:19:00,Hyderabad,1686.93,Electronics,Desktop,Failed
1072,T100826,2023-03-03 11:18:00,Hyderabad,2269.53,Clothing,Desktop,Success
1000,T100827,2023-03-09 18:24:00,Chennai,2281.8,Food,Tablet,Failed
1050,T100828,2023-01-11 10:36:00,Mumbai,2347.32,Utilities,Mobile,Success
1044,T100829,2023-02-23 15:05:00,Mumbai,2150.52,Food,Tablet,Success
1076,T100830,2023-01-28 23:15:00,Mumbai,970.4,Travel,Mobile,Success
1003,T100831,2023-01-27 05:18:00,Delhi,1137.07,Clothing,Mobile,Success
1061,T100832,2023-02-02 17:01:00,Chennai,1929.91,Electronics,Mobile,Success
1064,T100833,2023-01-01 18:54:00,Mumbai,2049.04,Food,Desktop,Success
1031,T100834,2023-01-20 13:07:00,Hyderabad,2626.83,Clothing,Tablet,Success
1033,T100835,2023-01-02 00:25:00,Bangalore,2038.9,Electronics,Mobile,Success
1091,T100836,2023-02-17 21:30:00,Bangalore,1512.03,Food,Mobile,Success
1094,T100837,2023-02-05 20:21:00,Mumbai,2331.08,Utilities,Tablet,Success
1071,T100838,2023-01-16 17:57:00,Bangalore,1991.37,Clothing,Tablet,Success
1038,T100839,2023-01-02 05:04:00,Bangalore,1798.97,Food,Mobile,Success
1025,T100840,2023-01-24 05:59:00,Delhi,1192.7,Electronics,Desktop,Failed
1033,T100841,2023-02-19 23:03:00,Hyderabad,2042.59,Electronics,Desktop,Success
1053,T100842,2023-02-12 04:48:00,Hyderabad,2114.41,Utilities,Mobile,Success
1002,T100843,2023-01-28 18:03:00,Delhi,1501.93,Clothing,Desktop,Success
1049,T100844,2023-02-03 12:31:00,Delhi,2372.18,Clothing,Tablet,Failed
1011,T100845,2023-03-03 16:54:00,Bangalore,2327.4,Food,Desktop,Success
1064,T100846,2023-02-11 22:34:00,Chennai,2024.46,Electronics,Tablet,Success
1053,T100847,2023-01-23 18:30:00,Bangalore,2005.86,Electronics,Tablet,Success
1004,T100848,2023-01-24 12:38:00,Delhi,2473.02,Utilities,Tablet,Success
1093,T100849,2023-02-15 10:18:00,Hyderabad,2183.77,Utilities,Tablet,Success
1093,T100850,2023-03-11 04:03:00,Bangalore,1648.87,Clothing,Desktop,Success
1056,T100851,2023-01-12 05:01:00,Chennai,1901.18,Electronics,Tablet,Success
1016,T100852,2023-03-04 19:43:00,Bangalore,2278.42,Food,Mobile,Failed
1046,T100853,2023-01-01 19:48:00,Mumbai,983.84,Travel,Tablet,Success
1022,T100854,2023-02-08 18:36:00,Bangalore,1534.24,Food,Mobile,Failed
1078,T100855,2023-02-03 07:26:00,Delhi,2341.07,Utilities,Tablet,Success
1084,T100856,2023-02-11 11:31:00,Hyderabad,2604.44,Food,Tablet,Success
1013,T100857,2023-02-03 00:59:00,Hyderabad,2510.52,Electronics,Desktop,Success
1065,T100858,2023-03-05 08:52:00,Delhi,2446.65,Clothing,Tablet,Success
1074,T100859,2023-02-09 16:18:00,Mumbai,2064.87,Travel,Tablet,Success
1050,T100860,2023-03-11 09:19:00,Delhi,1485.55,Clothing,Desktop,Success
1037,T100861,2023-01-12 13:27:00,Bangalore,1901.69,Travel,Desktop,Success
1063,T100862,2023-02-18 20:54:00,Delhi,1003.37,Travel,Mobile,Success
1097,T100863,2023-02-08 10:30:00,Delhi,2650.33,Electronics,Desktop,Success
1037,T100864,2023-01-01 10:33:00,Mumbai,1591.44,Electronics,Mobile,Success
1049,T100865,2023-01-17 09:55:00,Bangalore,1733.33,Utilities,Tablet,Success
1097,T100866,2023-01-20 22:13:00,Chennai,2529.31,Utilities,Mobile,Success
1081,T100867,2023-02-09 01:58:00,Chennai,1192.69,Travel,Desktop,Success
1029,T100868,2023-03-11 03:35:00,Hyderabad,1405.3,Utilities,Tablet,Success
1078,T100869,2023-02-26 11:37:00,Delhi,2133.99,Electronics,Mobile,Success
1090,T100870,2023-01-05 06:05:00,Hyderabad,2260.19,Utilities,Mobile,Success
1050,T100871,2023-01-24 01:05:00,Mumbai,1964.15,Travel,Mobile,Success
1062,T100872,2023-01-05 10:03:00,Chennai,1980.46,Clothing,Tablet,Success
1097,T100873,2023-02-18 11:53:00,Delhi,2634.19,Food,Mobile,Success
1051,T100874,2023-02-14 23:53:00,Mumbai,2318.16,Utilities,Mobile,Success
1037,T100875,2023-02-10 08:40:00,Mumbai,2250.58,Electronics,Desktop,Success
1096,T100876,2023-03-03 03:25:00,Delhi,2387.82,Clothing,Mobile,Success
1087,T100877,2023-02-19 04:26:00,Mumbai,1849.7,Electronics,Tablet,Success
1078,T100878,2023-01-13 12:59:00,Delhi,3086.58,Utilities,Desktop,Success
1029,T100879,2023-01-25 00:30:00,Delhi,846.23,Travel,Tablet,Failed
1050,T100880,2023-02-28 18:35:00,Bangalore,2728.96,Food,Desktop,Success
1080,T100881,2023-02-28 07:54:00,Hyderabad,2451.05,Food,Desktop,Success
1004,T100882,2023-01-21 23:24:00,Mumbai,2124.14,Clothing,Mobile,Success
1028,T100883,2023-01-21 11:33:00,Mumbai,2040.01,Food,Tablet,Success
1003,T100884,2023-03-08 08:45:00,Bangalore,1922.22,Travel,Mobile,Success
1009,T100885,2023-01-23 00:43:00,Bangalore,2551.72,Electronics,Desktop,Success
1055,T100886,2023-01-16 17:11:00,Bangalore,1980.07,Travel,Mobile,Success
1016,T100887,2023-01-04 11:55:00,Chennai,1636.06,Clothing,Desktop,Success
1073,T100888,2023-03-02 10:23:00,Chennai,2450.99,Clothing,Desktop,Success
1016,T100889,2023-01-11 05:17:00,Chennai,2792.38,Food,Tablet,Failed
1083,T100890,2023-01-07 03:00:00,Delhi,1036.42,Travel,Tablet,Success
1087,T100891,2023-02-09 10:36:00,Mumbai,3178.55,Electronics,Tablet,Success
1068,T100892,2023-01-22 12:17:00,Hyderabad,1481.63,Travel,Tablet,Success
1033,T100893,2023-02-07 03:44:00,Delhi,1519.85,Electronics,Mobile,Success
1005,T100894,2023-02-08 22:50:00,Mumbai,1377.56,Electronics,Tablet,Success
1052,T100895,2023-02-07 23:37:00,Mumbai,2000.42,Travel,Tablet,Success
1065,T100896,2023-02-06 14:45:00,Bangalore,1360.14,Utilities,Tablet,Success
1076,T100897,2023-03-09 15:23:00,Bangalore,1420.87,Travel,Desktop,Success
1042,T100898,2023-02-25 09:06:00,Delhi,1655.72,Electronics,Desktop,Success
1074,T100899,2023-01-14 13:33:00,Bangalore,2069.23,Clothing,Tablet,Success
1022,T100900,2023-01-12 10:29:00,Mumbai,2117.43,Clothing,Desktop,Success
1054,T100901,2023-01-19 15:08:00,Bangalore,2620.6,Food,Desktop,Success
1079,T100902,2023-01-28 20:30:00,Chennai,2609.07,Clothing,Mobile,Success
1094,T100903,2023-01-30 09:21:00,Bangalore,2512.31,Utilities,Desktop,Success
1074,T100904,2023-01-08 17:41:00,Mumbai,1869.19,Electronics,Mobile,Success
1015,T100905,2023-02-20 19:10:00,Delhi,1079.41,Travel,Desktop,Success
1007,T100906,2023-02-19 08:57:00,Hyderabad,1068.34,Travel,Tablet,Success
1003,T100907,2023-01-03 00:18:00,Bangalore,2508.86,Utilities,Desktop,Success
1003,T100908,2023-01-31 13:13:00,Mumbai,2421.88,Clothing,Desktop,Failed
1055,T100909,2023-02-15 23:51:00,Hyderabad,1691.65,Electronics,Mobile,Success
1024,T100910,2023-02-06 07:14:00,Hyderabad,1279.63,Clothing,Tablet,Success
1066,T100911,2023-02-14 15:14:00,Chennai,1476.42,Food,Mobile,Success
1095,T100912,2023-01-11 02:17:00,Hyderabad,2087.35,Clothing,Tablet,Success
1066,T100913,2023-01-02 10:18:00,Mumbai,2088.28,Food,Tablet,Success
1026,T100914,2023-02-06 13:48:00,Mumbai,2521.27,Travel,Mobile,Success
1092,T100915,2023-02-08 10:52:00,Bangalore,1774.82,Electronics,Desktop,Failed
1031,T100916,2023-02-03 20:50:00,Bangalore,1877.98,Food,Tablet,Success
1049,T100917,2023-01-17 18:48:00,Bangalore,2562.66,Clothing,Desktop,Success
1060,T100918,2023-01-03 15:47:00,Hyderabad,937.45,Clothing,Mobile,Failed
1050,T100919,2023-02-18 07:49:00,Hyderabad,2158.73,Travel,Mobile,Success
1018,T100920,2023-03-07 02:08:00,Chennai,1832.89,Utilities,Mobile,Success
1020,T100921,2023-02-21 00:52:00,Bangalore,2356.38,Utilities,Mobile,Failed
1004,T100922,2023-03-06 16:50:00,Delhi,2256.3,Clothing,Tablet,Success
1081,T100923,2023-01-10 02:46:00,Chennai,1651.85,Utilities,Mobile,Success
1091,T100924,2023-01-14 02:32:00,Delhi,1746.33,Electronics,Desktop,Success
1041,T100925,2023-02-17 02:29:00,Hyderabad,849.01,Utilities,Desktop,Success
1060,T100926,2023-02-01 19:45:00,Chennai,2375.0,Electronics,Tablet,Success
1021,T100927,2023-03-05 05:42:00,Chennai,2119.89,Clothing,Mobile,Failed
1020,T100928,2023-01-28 19:15:00,Mumbai,2699.26,Clothing,Tablet,Success
1069,T100929,2023-02-22 04:07:00,Hyderabad,1800.3,Clothing,Tablet,Success
1000,T100930,2023-01-29 08:32:00,Hyderabad,2457.17,Travel,Tablet,Failed
1004,T100931,2023-03-01 06:13:00,Chennai,1465.04,Utilities,Mobile,Success
1011,T100932,2023-02-25 01:43:00,Hyderabad,647.61,Food,Desktop,Success
1089,T100933,2023-01-15 07:46:00,Chennai,1952.74,Food,Desktop,Success
1045,T100934,2023-01-09 08:38:00,Mumbai,1716.66,Clothing,Tablet,Failed
1033,T100935,2023-02-23 23:00:00,Chennai,1474.59,Utilities,Tablet,Failed
1048,T100936,2023-02-15 12:59:00,Hyderabad,2449.05,Electronics,Desktop,Success
1077,T100937,2023-02-25 14:17:00,Hyderabad,2604.12,Food,Desktop,Success
1089,T100938,2023-03-01 07:00:00,Chennai,2052.71,Clothing,Mobile,Success
1044,T100939,2023-03-06 06:30:00,Chennai,1908.74,Food,Tablet,Success
1026,T100940,2023-01-30 09:56:00,Chennai,2031.35,Food,Mobile,Failed
1072,T100941,2023-01-08 21:47:00,Bangalore,1673.54,Food,Desktop,Success
1025,T100942,2023-02-12 11:34:00,Hyderabad,2281.3,Clothing,Desktop,Success
1046,T100943,2023-02-16 15:19:00,Hyderabad,1230.31,Clothing,Desktop,Success
1085,T100944,2023-03-06 23:30:00,Bangalore,1463.46,Travel,Desktop,Success
1055,T100945,2023-02-23 09:46:00,Chennai,1604.37,Travel,Mobile,Success
1093,T100946,2023-02-18 07:20:00,Mumbai,2270.68,Travel,Desktop,Success
1062,T100947,2023-03-05 03:40:00,Chennai,1848.76,Food,Tablet,Failed
1047,T100948,2023-01-13 22:10:00,Chennai,2680.2,Utilities,Desktop,Failed
1060,T100949,2023-02-06 04:35:00,Bangalore,2401.65,Clothing,Tablet,Success
1080,T100950,2023-02-18 11:24:00,Hyderabad,1599.45,Travel,Desktop,Success
1025,T100951,2023-02-03 17:08:00,Chennai,2316.73,Utilities,Mobile,Success
1035,T100952,2023-02-12 17:05:00,Hyderabad,1795.9,Travel,Tablet,Success
1000,T100953,2023-02-18 09:09:00,Delhi,2236.59,Travel,Mobile,Success
1007,T100954,2023-03-11 05:15:00,Hyderabad,2425.89,Utilities,Desktop,Success
1098,T100955,2023-02-27 21:50:00,Mumbai,2557.36,Travel,Mobile,Success
1051,T100956,2023-02-23 17:44:00,Mumbai,2101.01,Food,Desktop,Success
1078,T100957,2023-01-11 08:04:00,Chennai,2800.06,Food,Mobile,Success
1046,T100958,2023-01-13 22:57:00,Hyderabad,2220.66,Food,Mobile,Success
1055,T100959,2023-01-30 13:16:00,Chennai,2067.53,Electronics,Tablet,Success
1085,T100960,2023-02-26 01:46:00,Bangalore,1848.74,Travel,Desktop,Success
1013,T100961,2023-01-22 21:55:00,Mumbai,1684.35,Electronics,Mobile,Success
1089,T100962,2023-01-14 23:19:00,Chennai,2209.94,Clothing,Desktop,Success
1027,T100963,2023-01-09 14:19:00,Bangalore,2050.38,Utilities,Tablet,Success
1086,T100964,2023-01-21 21:57:00,Chennai,2130.41,Clothing,Mobile,Success
1077,T100965,2023-02-23 08:33:00,Hyderabad,2240.37,Electronics,Desktop,Success
1087,T100966,2023-03-02 22:08:00,Hyderabad,2128.3,Food,Mobile,Success
1001,T100967,2023-01-28 19:27:00,Hyderabad,3006.65,Travel,Mobile,Success
1025,T100968,2023-01-07 03:34:00,Hyderabad,1736.02,Travel,Mobile,Success
1013,T100969,2023-02-08 10:30:00,Delhi,2216.15,Food,Mobile,Failed
1058,T100970,2023-03-04 20:54:00,Bangalore,1886.15,Travel,Tablet,Success
1055,T100971,2023-01-23 05:54:00,Bangalore,769.26,Utilities,Tablet,Success
1006,T100972,2023-01-12 03:28:00,Hyderabad,1903.26,Utilities,Desktop,Failed
1002,T100973,2023-02-17 05:15:00,Delhi,1531.75,Utilities,Desktop,Success
1022,T100974,2023-02-13 08:32:00,Hyderabad,1966.59,Clothing,Mobile,Success
1017,T100975,2023-01-21 23:31:00,Delhi,1986.8,Food,Mobile,Success
1037,T100976,2023-01-19 01:28:00,Hyderabad,2192.68,Utilities,Mobile,Success
1098,T100977,2023-01-20 20:15:00,Mumbai,1734.91,Electronics,Tablet,Success
1014,T100978,2023-03-05 21:46:00,Mumbai,1797.45,Utilities,Mobile,Success
1063,T100979,2023-02-24 14:24:00,Chennai,2350.35,Clothing,Desktop,Success
1088,T100980,2023-02-05 02:54:00,Hyderabad,1595.47,Electronics,Mobile,Failed
1027,T100981,2023-03-06 07:14:00,Bangalore,1080.77,Food,Tablet,Success
1073,T100982,2023-01-25 09:18:00,Chennai,2078.52,Food,Mobile,Success
1038,T100983,2023-01-28 18:34:00,Mumbai,2535.42,Utilities,Tablet,Success
1056,T100984,2023-03-07 09:54:00,Hyderabad,2344.59,Electronics,Tablet,Success
1016,T100985,2023-01-19 12:45:00,Chennai,2087.74,Electronics,Tablet,Success
1085,T100986,2023-02-06 23:44:00,Hyderabad,2625.32,Utilities,Tablet,Success
1089,T100987,2023-02-12 01:26:00,Mumbai,2541.01,Utilities,Desktop,Success
1043,T100988,2023-02-17 15:46:00,Chennai,1834.54,Travel,Tablet,Success
1024,T100989,2023-02-06 07:37:00,Mumbai,2123.76,Travel,Desktop,Success
1016,T100990,2023-02-20 23:50:00,Delhi,2145.23,Utilities,Desktop,Success
1012,T100991,2023-01-05 21:13:00,Mumbai,1956.62,Clothing,Mobile,Failed
1083,T100992,2023-01-10 22:26:00,Hyderabad,2567.12,Travel,Mobile,Success
1024,T100993,2023-01-24 16:12:00,Bangalore,1923.93,Utilities,Tablet,Success
1067,T100994,2023-02-02 01:37:00,Mumbai,1749.86,Electronics,Mobile,Success
1009,T100995,2023-02-19 18:51:00,Bangalore,704.23,Travel,Tablet,Failed
1066,T100996,2023-02-02 19:18:00,Delhi,1600.85,Clothing,Mobile,Failed
1017,T100997,2023-03-07 22:45:00,Chennai,1342.29,Food,Tablet,Success
1099,T100998,2023-01-23 11:08:00,Chennai,1979.8,Electronics,Mobile,Success
1085,T100999,2023-01-25 02:16:00,Bangalore,1373.16,Clothing,Mobile,Success
1033,T101000,2023-01-30 07:31:00,Chennai,2304.34,Clothing,Desktop,Success
1007,T101001,2023-01-19 23:54:00,Mumbai,2554.22,Clothing,Mobile,Success
1039,T101002,2023-02-09 17:30:00,Bangalore,1984.42,Electronics,Mobile,Success
1082,T101003,2023-01-28 06:31:00,Hyderabad,1507.99,Clothing,Tablet,Success
1041,T101004,2023-03-04 23:01:00,Mumbai,2143.2,Food,Desktop,Success
1040,T101005,2023-01-24 03:22:00,Mumbai,2946.74,Travel,Tablet,Success
1005,T101006,2023-03-06 19:11:00,Mumbai,2791.24,Electronics,Mobile,Success
1051,T101007,2023-01-01 05:02:00,Hyderabad,1296.96,Clothing,Tablet,Success
1025,T101008,2023-01-26 18:04:00,Delhi,1278.41,Utilities,Desktop,Success
1063,T101009,2023-02-27 08:25:00,Chennai,1150.23,Travel,Tablet,Success
1097,T101010,2023-02-25 09:23:00,Bangalore,1431.51,Electronics,Mobile,Success
1058,T101011,2023-02-24 14:35:00,Delhi,2125.8,Utilities,Tablet,Success
1055,T101012,2023-02-20 21:34:00,Bangalore,1721.65,Utilities,Mobile,Success
1058,T101013,2023-01-17 02:20:00,Chennai,1580.66,Clothing,Desktop,Success
1069,T101014,2023-01-28 20:35:00,Hyderabad,2519.55,Electronics,Desktop,Success
1032,T101015,2023-03-07 23:13:00,Mumbai,2265.05,Clothing,Tablet,Failed
1052,T101016,2023-02-18 22:03:00,Mumbai,1147.65,Food,Desktop,Success
1021,T101017,2023-02-16 16:28:00,Hyderabad,2490.86,Utilities,Tablet,Success
1020,T101018,2023-03-03 19:22:00,Delhi,2253.02,Food,Mobile,Success
1069,T101019,2023-01-10 09:17:00,Delhi,2264.13,Clothing,Tablet,Failed
1069,T101020,2023-02-13 06:31:00,Bangalore,1714.76,Travel,Mobile,Success
1003,T101021,2023-01-19 00:48:00,Hyderabad,1906.35,Utilities,Desktop,Success
1093,T101022,2023-01-06 12:50:00,Delhi,1013.64,Travel,Mobile,Success
1074,T101023,2023-01-04 05:30:00,Hyderabad,2433.49,Electronics,Mobile,Success
1061,T101024,2023-02-14 20:05:00,Chennai,1500.54,Utilities,Mobile,Success
1061,T101025,2023-02-15 06:53:00,Mumbai,1564.69,Food,Mobile,Success
1093,T101026,2023-01-28 02:57:00,Mumbai,1557.93,Travel,Mobile,Success
1094,T101027,2023-02-10 14:26:00,Mumbai,2900.2,Electronics,Tablet,Success
1023,T101028,2023-02-04 17:01:00,Hyderabad,1665.65,Utilities,Mobile,Success
1054,T101029,2023-01-22 03:19:00,Hyderabad,2471.13,Electronics,Mobile,Success
1008,T101030,2023-02-25 18:00:00,Bangalore,1988.0,Food,Mobile,Failed
1002,T101031,2023-02-20 14:50:00,Mumbai,1585.45,Utilities,Mobile,Success
1030,T101032,2023-02-20 00:55:00,Bangalore,1494.8,Electronics,Mobile,Success
1039,T101033,2023-02-17 04:42:00,Mumbai,1685.57,Clothing,Mobile,Success
1035,T101034,2023-03-01 05:31:00,Bangalore,1962.77,Utilities,Desktop,Success
1023,T101035,2023-03-09 23:15:00,Bangalore,2300.87,Utilities,Tablet,Success
1094,T101036,2023-01-11 15:26:00,Chennai,1764.5,Utilities,Mobile,Success
1005,T101037,2023-03-07 09:41:00,Bangalore,1745.79,Utilities,Tablet,Success
1065,T101038,2023-01-10 16:29:00,Hyderabad,1559.42,Clothing,Desktop,Success
1083,T101039,2023-02-13 21:39:00,Bangalore,1402.98,Food,Desktop,Success
1091,T101040,2023-02-25 20:11:00,Mumbai,1361.15,Clothing,Mobile,Success
1074,T101041,2023-01-09 01:15:00,Bangalore,2494.01,Clothing,Tablet,Success
1003,T101042,2023-02-12 18:01:00,Delhi,1735.58,Electronics,Mobile,Success
1078,T101043,2023-02-19 00:57:00,Mumbai,1779.86,Travel,Desktop,Success
1005,T101044,2023-02-11 03:45:00,Delhi,1666.69,Travel,Desktop,Success
1093,T101045,2023-02-24 04:54:00,Mumbai,1841.57,Electronics,Tablet,Success
1050,T101046,2023-02-11 08:13:00,Hyderabad,2185.54,Clothing,Mobile,Success
1061,T101047,2023-01-04 10:23:00,Hyderabad,1756.56,Electronics,Tablet,Success
1056,T101048,2023-02-08 08:48:00,Hyderabad,2090.37,Utilities,Tablet,Success
1065,T101049,2023-01-06 02:30:00,Delhi,2709.1,Electronics,Desktop,Failed
1078,T101050,2023-02-08 04:06:00,Chennai,1590.17,Electronics,Tablet,Success
1074,T101051,2023-01-09 08:39:00,Mumbai,1780.27,Utilities,Desktop,Success
1007,T101052,2023-01-05 22:12:00,Hyderabad,2320.53,Travel,Mobile,Success
1025,T101053,2023-02-20 11:50:00,Mumbai,2748.65,Utilities,Tablet,Success
1050,T101054,2023-02-17 15:17:00,Delhi,1378.84,Food,Tablet,Success
1044,T101055,2023-01-01 11:44:00,Chennai,1149.6,Electronics,Mobile,Success
1043,T101056,2023-01-27 07:55:00,Delhi,1999.7,Electronics,Tablet,Success
1004,T101057,2023-03-01 21:06:00,Mumbai,1948.06,Travel,Mobile,Success
1069,T101058,2023-03-04 17:05:00,Chennai,2350.08,Clothing,Desktop,Success
1025,T101059,2023-03-01 22:13:00,Chennai,2273.78,Utilities,Desktop,Success
1067,T101060,2023-03-09 12:21:00,Delhi,1983.02,Clothing,Tablet,Success
1018,T101061,2023-01-23 23:04:00,Hyderabad,2524.61,Food,Desktop,Success
1083,T101062,2023-03-01 17:30:00,Mumbai,1659.49,Utilities,Desktop,Success
1096,T101063,2023-01-12 13:37:00,Bangalore,2105.79,Food,Mobile,Success
1019,T101064,2023-01-31 16:57:00,Bangalore,1392.15,Food,Desktop,Success
1011,T101065,2023-01-10 07:47:00,Delhi,1978.94,Food,Desktop,Success
1046,T101066,2023-01-29 05:50:00,Mumbai,1269.43,Utilities,Desktop,Success
1000,T101067,2023-01-06 23:43:00,Mumbai,1442.08,Utilities,Mobile,Success
1089,T101068,2023-02-19 19:15:00,Delhi,2854.73,Travel,Tablet,Success
1013,T101069,2023-03-10 19:09:00,Mumbai,1087.73,Electronics,Mobile,Success
1063,T101070,2023-01-29 13:56:00,Hyderabad,1891.67,Clothing,Tablet,Success
1037,T101071,2023-01-04 02:57:00,Delhi,2413.61,Clothing,Tablet,Success
1036,T101072,2023-01-14 07:22:00,Hyderabad,3110.68,Food,Desktop,Success
1010,T101073,2023-01-21 20:50:00,Mumbai,2088.54,Utilities,Desktop,Failed
1099,T101074,2023-03-09 09:45:00,Delhi,2117.11,Utilities,Mobile,Success
1076,T101075,2023-02-06 13:16:00,Mumbai,2019.84,Food,Mobile,Success
1002,T101076,2023-02-18 11:33:00,Delhi,2528.62,Electronics,Mobile,Failed
1032,T101077,2023-01-07 01:13:00,Mumbai,2215.85,Clothing,Desktop,Failed
1005,T101078,2023-03-11 06:54:00,Hyderabad,1712.46,Travel,Tablet,Success
1049,T101079,2023-01-04 22:44:00,Hyderabad,2557.76,Electronics,Mobile,Success
1009,T101080,2023-01-30 16:36:00,Mumbai,1768.9,Utilities,Tablet,Failed
1004,T101081,2023-02-03 00:03:00,Delhi,1200.75,Food,Desktop,Success
1022,T101082,2023-02-19 20:20:00,Bangalore,1202.34,Clothing,Desktop,Success
1009,T101083,2023-03-11 01:49:00,Hyderabad,1899.47,Food,Desktop,Success
1043,T101084,2023-01-31 18:25:00,Hyderabad,2051.52,Utilities,Desktop,Failed
1001,T101085,2023-02-17 12:20:00,Bangalore,2477.81,Food,Tablet,Success
1012,T101086,2023-02-18 17:26:00,Mumbai,2320.41,Clothing,Tablet,Success
1039,T101087,2023-02-03 11:30:00,Delhi,2039.93,Food,Mobile,Success
1001,T101088,2023-01-27 13:50:00,Mumbai,2505.76,Clothing,Tablet,Success
1083,T101089,2023-02-22 12:01:00,Chennai,2006.37,Food,Tablet,Failed
1064,T101090,2023-02-20 22:51:00,Hyderabad,1354.76,Food,Tablet,Success
1062,T101091,2023-02-20 08:08:00,Chennai,1245.77,Clothing,Mobile,Success
